ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,ParentItemID
99966,1,1,0,-1,-1,0,9316,0,13178
99971,0,0,0,300000,10000,1141,17668,0,13515
99974,0,2,0,-1,-1,0,18289,0,13983
99985,0,2,0,-1,-1,0,16454,0,12531
99986,0,1,0,-1,-1,0,18382,0,13968
99988,0,1,0,-1,-1,0,9346,0,13168
99989,0,1,0,-1,-1,0,17350,0,13243
100000,0,1,0,-1,-1,0,7703,0,14103
100007,0,2,0,-1,-1,0,18278,0,13953
100008,0,0,0,1800000,0,0,20587,0,15873
100009,0,1,0,-1,-1,0,14799,0,16949
100014,0,1,0,-1,-1,0,9342,0,11665
100015,0,1,0,-1,-1,0,9345,0,16554
100016,0,1,0,-1,-1,0,7597,0,16513
100017,0,1,0,3600000,600000,0,7598,0,15056
100018,1,1,0,-1,-1,0,13669,0,15056
100019,0,1,0,-1,-1,0,9296,0,15105
100020,0,1,0,-1,-1,0,9326,0,15106
100021,0,2,0,-1,-1,0,20586,0,15853
100026,0,1,0,0,0,0,9401,0,15107
100027,1,0,0,1800000,0,0,18957,0,15107
100044,0,1,0,-1,-1,0,21432,0,15995
100054,0,1,0,-1,-1,0,7597,0,16567
100058,0,1,0,-1,-1,0,7581,0,16007
100059,1,1,0,-1,-1,0,21429,0,16007
100060,0,1,0,0,-1,0,19786,0,16009
100063,0,1,0,3600000,600000,0,14056,0,15050
100067,0,1,0,-1,-1,0,15464,0,16457
100072,0,1,0,-1,-1,0,7597,0,16417
100073,0,1,0,-1,-1,0,9141,0,16420
100074,0,1,0,-1,-1,0,9345,0,16421
100075,1,1,0,-1,-1,0,7597,0,16421
100076,0,1,0,-1,-1,0,22778,0,16510
100082,0,1,0,-1,-1,0,28539,0,16571
100083,1,1,0,-1,-1,0,7597,0,16571
100084,0,1,0,-1,-1,0,22801,0,16573
100085,1,1,0,-1,-1,0,14799,0,16573
100086,2,1,0,-1,-1,0,21363,0,16573
100087,0,1,0,-1,-1,0,7597,0,16574
100091,0,1,0,0,0,0,18030,0,16058
100092,0,1,0,-1,-1,0,7597,0,13959
100103,0,1,0,-1,-1,0,7598,0,16821
100104,0,1,0,-1,-1,0,7597,0,16822
100105,0,2,0,-1,-1,0,18202,0,13399
100115,0,1,0,-1,-1,0,7598,0,16435
100119,0,1,0,-1,-1,0,13385,0,14525
100123,0,1,0,-1,-1,0,15464,0,16848
100134,0,1,0,-1,-1,0,23049,0,16446
100138,0,1,0,-1,-1,0,7597,0,16851
100140,0,1,0,-1,-1,0,23300,0,16410
100143,0,1,0,-1,-1,0,22683,0,15138
100153,0,1,0,-1,-1,0,9396,0,16524
100159,0,1,0,-1,-1,0,7598,0,16515
100170,0,1,0,-1,-1,0,14799,0,16954
100171,1,1,0,-1,-1,0,21362,0,16954
100172,0,1,0,-1,-1,0,17367,0,16955
100173,0,1,0,-1,-1,0,7597,0,16465
100185,0,1,0,-1,-1,0,9141,0,16526
100191,0,1,0,0,0,0,9336,0,17044
100195,0,1,0,-1,-1,0,7597,0,16552
100199,0,1,0,-1,-1,0,15465,0,16852
100200,0,1,0,-1,-1,0,21625,0,16855
100201,1,1,0,-1,-1,0,9408,0,16855
100212,0,2,0,-1,-1,0,18652,0,14541
100213,0,1,0,-1,-1,0,21626,0,16842
100214,1,1,0,-1,-1,0,9408,0,16842
100215,0,1,0,-1,-1,0,7598,0,15057
100216,1,1,0,-1,-1,0,13669,0,15057
100224,0,1,0,-1,-1,0,21627,0,16843
100225,1,1,0,-1,-1,0,9417,0,16843
100226,0,1,0,-1,-1,0,21618,0,16844
100227,1,1,0,-1,-1,0,9406,0,16844
100228,0,1,0,-1,-1,0,7597,0,16845
100231,0,1,0,-1,-1,0,21618,0,16836
100232,1,1,0,-1,-1,0,9406,0,16836
100241,0,1,0,-1,-1,0,9398,0,16501
100242,0,1,0,-1,-1,0,13669,0,16502
100243,1,1,0,-1,-1,0,9330,0,16502
100249,0,1,0,-1,-1,0,21625,0,16829
100250,1,1,0,-1,-1,0,9406,0,16829
100251,0,1,0,-1,-1,0,9406,0,16831
100252,0,1,0,-1,-1,0,13669,0,16832
100253,0,1,0,-1,-1,0,21625,0,16833
100254,1,1,0,-1,-1,0,9408,0,16833
100255,0,1,0,-1,-1,0,9417,0,16834
100258,0,1,0,-1,-1,0,9406,0,16837
100259,0,1,0,-1,-1,0,18384,0,16839
100260,1,1,0,-1,-1,0,9415,0,16839
100261,0,1,0,-1,-1,0,9396,0,16840
100262,0,1,0,-1,-1,0,18384,0,16841
100263,1,1,0,-1,-1,0,9408,0,16841
100264,0,1,0,-1,-1,0,9408,0,16853
100265,0,2,0,-1,-1,0,16406,0,15814
100267,0,1,0,-1,-1,0,9406,0,16860
100272,0,1,0,-1,-1,0,13669,0,16418
100273,1,1,0,-1,-1,0,9141,0,16418
100274,2,1,0,-1,-1,0,15464,0,16418
100279,0,1,0,-1,-1,0,14565,0,11906
100282,0,1,0,-1,-1,0,7597,0,15058
100283,1,1,0,-1,-1,0,13669,0,15058
100284,0,1,0,3600000,600000,0,9315,0,15059
100285,0,1,0,-1,-1,0,9315,0,15060
100289,0,1,0,-1,-1,0,14047,0,16950
100290,0,1,0,-1,-1,0,9397,0,16951
100291,0,1,0,-1,-1,0,21363,0,16953
100292,1,1,0,-1,-1,0,9342,0,16953
100297,0,1,0,0,0,0,9335,0,15063
100298,1,1,0,-1,-1,0,7597,0,15063
100301,1,1,0,-1,-1,0,7597,0,16466
100302,0,1,0,-1,-1,0,7597,0,16467
100303,0,1,0,-1,-1,0,7597,0,16846
100304,0,1,0,-1,-1,0,9406,0,16856
100305,0,2,0,-1,-1,0,17152,0,647
100306,0,2,0,-1,-1,0,19874,0,15418
100307,0,1,0,-1,-1,0,7597,0,15411
100308,1,1,0,-1,-1,0,9334,0,15411
100309,0,1,0,-1,-1,0,21618,0,16857
100310,0,1,0,-1,-1,0,9406,0,16858
100311,0,1,0,0,0,0,9414,0,15108
100312,1,0,0,1800000,0,0,18957,0,15108
100314,0,1,0,-1,-1,0,15811,0,15062
100315,1,1,0,-1,-1,0,7597,0,15062
100324,0,0,0,1800000,0,0,19634,0,15866
100331,0,1,0,-1,-1,0,14248,0,16549
100332,1,1,0,-1,-1,0,7597,0,16549
100342,0,1,0,-1,-1,0,14254,0,16519
100346,0,1,0,-1,-1,0,13665,0,18406
100347,1,1,0,-1,-1,0,13387,0,18406
100348,2,1,0,-1,-1,0,21601,0,18406
100350,0,2,0,0,-1,0,18276,0,14487
100352,0,1,0,0,0,0,9331,0,17713
100353,1,1,0,-1,-1,0,15464,0,17713
100358,0,2,0,-1,-1,0,16928,0,12798
100359,0,1,0,-1,-1,0,13670,0,18370
100360,0,1,0,-1,-1,0,21366,0,18371
100361,0,1,0,-1,-1,0,9326,0,18372
100362,0,1,0,-1,-1,0,14047,0,18373
100364,0,1,0,-1,-1,0,23049,0,16558
100366,0,1,0,-1,-1,0,9345,0,16580
100367,0,1,0,-1,-1,0,9345,0,13344
100371,0,1,0,-1,-1,0,21619,0,18483
100372,0,1,0,-1,-1,0,23300,0,16471
100373,1,1,0,-1,-1,0,7597,0,16471
100374,0,1,0,-1,-1,0,7597,0,16504
100375,1,1,0,-1,-1,0,9345,0,16504
100376,0,1,0,-1,-1,0,9141,0,16507
100377,0,1,0,-1,-1,0,7598,0,16508
100382,0,2,0,-1,-1,0,16407,0,17704
100383,0,1,0,0,0,0,13669,0,16983
100385,0,1,0,-1,-1,0,7597,0,16578
100386,1,1,0,-1,-1,0,18384,0,16578
100387,2,1,0,-1,-1,0,9415,0,16578
100388,0,1,0,-1,-1,0,15464,0,16483
100389,0,1,0,0,0,0,9346,0,13001
100390,0,1,0,-1,-1,0,15464,0,12936
100391,1,1,0,-1,-1,0,7597,0,12936
100397,0,2,0,-1,-1,0,21919,0,17705
100402,0,1,0,-1,-1,0,18032,0,18510
100403,0,1,0,-1,-1,0,13669,0,18511
100404,0,1,0,-1,-1,0,18384,0,17070
100405,1,1,0,-1,-1,0,21362,0,17070
100406,2,1,0,-1,-1,0,18056,0,17070
100409,0,1,0,-1,-1,0,7597,0,16345
100410,1,1,0,-1,-1,0,9335,0,16345
100411,0,1,0,-1,-1,0,15464,0,16863
100412,1,1,0,-1,-1,0,13383,0,16863
100413,0,1,0,-1,-1,0,13669,0,16864
100414,1,1,0,-1,-1,0,13383,0,16864
100415,0,1,0,-1,-1,0,13676,0,16865
100416,1,1,0,-1,-1,0,13385,0,16865
100417,0,1,0,-1,-1,0,13669,0,16866
100418,1,1,0,-1,-1,0,13385,0,16866
100422,0,1,0,-1,-1,0,15715,0,16523
100424,0,1,0,-1,-1,0,9343,0,18528
100427,0,1,0,-1,-1,0,18030,0,18309
100428,0,1,0,-1,-1,0,9345,0,18546
100431,0,1,0,-1,-1,0,13665,0,16867
100432,1,1,0,-1,-1,0,13385,0,16867
100433,0,1,0,-1,-1,0,9329,0,16503
100434,1,1,0,-1,-1,0,9342,0,16503
100435,0,1,0,-1,-1,0,15813,0,15052
100438,0,1,0,-1,-1,0,7681,0,18395
100441,0,1,0,-1,-1,0,13387,0,18547
100443,0,2,0,-1,-1,0,21153,0,17076
100444,1,1,0,-1,-1,0,7597,0,17076
100445,0,1,0,-1,-1,0,9343,0,17078
100446,0,1,0,-1,-1,0,18384,0,18403
100453,0,1,0,-1,-1,0,13669,0,16506
100454,1,1,0,-1,-1,0,15464,0,16506
100455,2,1,0,-1,-1,0,9141,0,16506
100457,0,1,0,3600000,600000,0,18041,0,15047
100461,0,1,0,-1,-1,0,21623,0,17710
100462,0,1,0,-1,-1,0,9343,0,16518
100463,1,1,0,-1,-1,0,22801,0,16518
100466,0,1,0,-1,-1,0,15464,0,16468
100467,0,1,0,-1,-1,0,9346,0,16472
100468,1,1,0,-1,-1,0,18379,0,16472
100472,0,1,0,-1,-1,0,18384,0,18368
100474,0,0,0,300000,0,0,21954,0,17744
100479,0,1,0,-1,-1,0,18384,0,18509
100480,0,1,0,-1,-1,0,7597,0,16477
100481,0,1,0,-1,-1,0,7597,0,16478
100482,0,1,0,-1,-1,0,7598,0,16479
100483,1,1,0,-1,-1,0,15464,0,16479
100487,0,1,0,-1,-1,0,13383,0,16862
100490,0,1,0,-1,-1,0,18384,0,16898
100491,1,1,0,-1,-1,0,9315,0,16898
100492,0,1,0,-1,-1,0,18032,0,16899
100493,0,1,0,-1,-1,0,21626,0,16900
100494,1,1,0,-1,-1,0,9316,0,16900
100496,0,1,0,-1,-1,0,7597,0,15860
100499,0,1,0,-1,-1,0,13669,0,16401
100500,0,1,0,0,0,0,21969,0,17774
100511,0,1,0,-1,-1,0,9331,0,17777
100512,0,1,0,30000,-1,0,21978,0,17780
100517,0,1,0,-1,-1,0,7569,0,17754
100518,0,1,0,-1,-1,0,9316,0,16902
100519,1,1,0,-1,-1,0,21618,0,16902
100520,0,1,0,-1,-1,0,9315,0,16903
100521,1,1,0,-1,-1,0,21618,0,16903
100526,0,1,0,-1,-1,0,7597,0,16577
100527,1,1,0,-1,-1,0,18384,0,16577
100528,2,1,0,-1,-1,0,9415,0,16577
100531,0,1,0,-1,-1,0,15464,0,18323
100532,0,1,0,-1,-1,0,7597,0,16433
100544,0,1,0,-1,-1,0,14054,0,16579
100545,1,1,0,-1,-1,0,18384,0,16579
100546,2,1,0,-1,-1,0,7597,0,16579
100548,0,1,0,-1,-1,0,9346,0,16550
100549,1,1,0,-1,-1,0,7597,0,16550
100550,0,1,0,-1,-1,0,9141,0,16987
100553,0,1,0,-1,-1,0,21596,0,17902
100554,1,1,0,-1,-1,0,13669,0,17902
100555,2,0,0,0,120000,1091,22564,0,17902
100558,0,1,0,-1,-1,0,23516,0,16961
100559,1,1,0,-1,-1,0,13385,0,16961
100568,0,1,0,-1,-1,0,9332,0,17069
100569,1,1,0,-1,-1,0,15464,0,17069
100572,0,2,0,-1,-1,0,21961,0,17766
100573,0,1,0,-1,-1,0,14089,0,17767
100577,0,1,0,-1,-1,0,18384,0,16945
100578,0,1,0,-1,-1,0,18384,0,16946
100579,1,1,0,-1,-1,0,13881,0,16946
100580,0,1,0,-1,-1,0,18384,0,16947
100581,1,1,0,-1,-1,0,9415,0,16947
100582,2,1,0,-1,-1,0,9406,0,16947
100586,0,1,0,-1,-1,0,9141,0,15469
100587,0,1,0,-1,-1,0,21618,0,16838
100588,1,1,0,-1,-1,0,9406,0,16838
100589,0,1,0,-1,-1,0,21346,0,17770
100590,0,2,0,0,-1,0,16908,0,12781
100593,0,1,0,-1,-1,0,7597,0,16521
100595,0,1,0,-1,-1,0,9343,0,16494
100596,0,1,0,-1,-1,0,18034,0,16901
100597,1,1,0,-1,-1,0,18379,0,16901
100598,0,1,0,-1,-1,0,7597,0,18324
100602,0,1,0,-1,-1,0,15464,0,18404
100603,1,1,0,-1,-1,0,7597,0,18404
100612,0,1,0,-1,-1,0,9417,0,18396
100613,0,1,0,-1,-1,0,7710,0,15109
100614,1,1,0,-1,-1,0,7688,0,15109
100617,0,1,0,-1,-1,0,18384,0,18367
100622,0,2,0,-1,-1,0,22863,0,18410
100623,0,1,0,-1,-1,0,13669,0,18411
100636,0,1,0,-1,-1,0,13670,0,16962
100637,1,1,0,-1,-1,0,18185,0,16962
100639,0,1,0,-1,-1,0,18185,0,16963
100640,0,1,0,-1,-1,0,13665,0,16964
100641,1,1,0,-1,-1,0,13385,0,16964
100642,0,1,0,-1,-1,0,23515,0,16965
100643,1,1,0,-1,-1,0,13385,0,16965
100646,0,1,0,-1,-1,0,7597,0,16910
100647,0,1,0,-1,-1,0,15464,0,16911
100649,0,1,0,0,-1,0,21361,0,17110
100651,0,1,0,-1,-1,0,18384,0,16835
100652,1,1,0,-1,-1,0,21362,0,16835
100653,2,1,0,-1,-1,0,9408,0,16835
100660,0,1,0,-1,-1,0,18185,0,16966
100663,0,1,0,-1,-1,0,22778,0,16406
100671,0,1,0,-1,-1,0,7597,0,16473
100672,1,1,0,-1,-1,0,15715,0,16473
100673,2,1,0,-1,-1,0,21363,0,16473
100674,0,1,0,-1,-1,0,7597,0,16474
100675,1,1,0,-1,-1,0,15715,0,16474
100676,2,1,0,-1,-1,0,21363,0,16474
100677,0,1,0,-1,-1,0,15464,0,16568
100678,0,1,0,-1,-1,0,21363,0,16958
100679,1,1,0,-1,-1,0,15715,0,16958
100684,0,1,0,-1,-1,0,23049,0,16392
100687,0,1,0,-1,-1,0,21626,0,16956
100688,1,1,0,-1,-1,0,9344,0,16956
100690,0,1,0,-1,-1,0,9335,0,16984
100691,0,1,0,-1,-1,0,23217,0,16448
100692,1,1,0,-1,-1,0,9417,0,16448
100693,0,1,0,-1,-1,0,9346,0,16449
100694,0,1,0,-1,-1,0,7597,0,16450
100695,0,1,0,-1,-1,0,9343,0,16393
100697,0,2,0,-1,-1,0,21151,0,17071
100699,0,1,0,-1,-1,0,13670,0,12935
100700,0,1,0,0,-1,0,13881,0,12930
100702,0,1,0,-1,-1,0,13385,0,17734
100703,0,1,0,-1,-1,0,9318,0,16904
100704,0,1,0,-1,-1,0,7597,0,16905
100705,1,1,0,-1,-1,0,15465,0,16905
100707,0,1,0,-1,-1,0,23217,0,16496
100708,0,1,0,-1,-1,0,23049,0,16498
100709,0,1,0,-1,-1,0,15807,0,16499
100712,0,1,0,-1,-1,0,9345,0,16459
100713,0,1,0,-1,-1,0,15464,0,16462
100714,0,1,0,-1,-1,0,15464,0,16823
100722,0,1,0,-1,-1,0,7597,0,16566
100728,0,1,0,-1,-1,0,21346,0,17900
100729,1,0,0,0,120000,1091,22564,0,17900
100730,0,1,0,-1,-1,0,7219,0,16907
100731,0,1,0,-1,-1,0,7597,0,16908
100739,0,1,0,-1,-1,0,9398,0,16423
100740,0,1,0,-1,-1,0,9329,0,16424
100741,1,1,0,-1,-1,0,9342,0,16424
100749,0,1,0,-1,-1,0,23212,0,17064
100750,0,1,0,-1,-1,0,15438,0,17066
100751,1,1,0,-1,-1,0,13675,0,17066
100752,2,1,0,-1,-1,0,22852,0,17066
100754,0,1,0,-1,-1,0,9334,0,16425
100755,1,1,0,-1,-1,0,7597,0,16425
100762,0,1,0,-1,-1,0,7598,0,16419
100772,0,2,0,-1,-1,0,17511,0,17002
100773,0,1,0,-1,-1,0,7597,0,16820
100774,0,1,0,-1,-1,0,15464,0,16563
100775,1,1,0,-1,-1,0,7597,0,16563
100776,0,1,0,-1,-1,0,15465,0,16564
100777,1,1,0,-1,-1,0,7597,0,16564
100778,0,2,0,-1,-1,0,18205,0,17752
100779,0,1,0,-1,-1,0,7597,0,16522
100783,0,1,0,-1,-1,0,7597,0,16455
100784,1,1,0,-1,-1,0,15464,0,16455
100785,0,1,0,-1,-1,0,15465,0,16456
100786,1,1,0,-1,-1,0,7597,0,16456
100787,0,1,0,-1,-1,0,7597,0,16909
100788,0,0,0,1800000,0,0,21956,0,17759
100789,1,1,0,-1,-1,0,21958,0,17759
100791,0,0,0,1200000,0,0,20631,0,16768
100794,0,2,0,-1,-1,0,21152,0,17073
100795,1,1,0,-1,-1,0,9332,0,17073
100796,0,1,0,0,0,0,9346,0,17109
100797,0,2,0,-1,-1,0,21170,0,17074
100798,1,0,0,-1,60000,1150,21180,0,17074
100799,0,1,0,-1,-1,0,9358,0,18289
100812,0,0,0,900000,60000,94,17490,0,17067
100821,0,1,0,-1,-1,0,9141,0,16528
100822,0,1,0,-1,-1,0,23157,0,16530
100823,0,1,0,-1,-1,0,13669,0,16531
100825,0,2,0,-1,-1,0,21165,0,17112
100827,0,1,0,-1,-1,0,21346,0,17901
100828,1,1,0,-1,-1,0,13669,0,17901
100829,2,0,0,0,120000,1091,22564,0,17901
100830,0,1,0,-1,-1,0,15464,0,16826
100831,0,1,0,-1,-1,0,7597,0,16827
100832,0,1,0,-1,-1,0,21618,0,16828
100833,1,1,0,-1,-1,0,9415,0,16828
100841,0,1,0,-1,-1,0,9346,0,16551
100847,0,1,0,-1,-1,0,20732,0,16886
100852,0,1,0,-1,-1,0,7597,0,16541
100853,0,1,0,-1,-1,0,15464,0,16544
100854,0,1,0,-1,-1,0,21636,0,17113
100855,1,1,0,-1,-1,0,17493,0,17113
100859,0,1,0,-1,-1,0,19380,0,15782
100860,0,1,0,-1,-1,0,19380,0,15783
100861,0,1,0,-1,-1,0,13676,0,16960
100862,1,1,0,-1,-1,0,13385,0,16960
100863,0,1,0,-1,-1,0,9141,0,16659
100866,0,1,0,-1,-1,0,15464,0,16545
100867,0,2,0,-1,-1,0,17315,0,13286
100870,0,2,0,-1,-1,0,21179,0,17223
100871,1,0,0,-1,60000,1150,21181,0,17223
100875,0,1,0,0,-1,0,15465,0,17063
100876,0,1,0,-1,-1,0,9329,0,15587
100877,0,1,0,-1,-1,0,7597,0,16426
100878,1,1,0,-1,-1,0,13669,0,16426
100879,0,1,0,-1,-1,0,9141,0,16428
100884,0,1,0,-1,-1,0,9141,0,16427
100899,0,1,0,-1,-1,0,7597,0,16560
100900,0,1,0,-1,-1,0,15464,0,16561
100901,1,1,0,-1,-1,0,7597,0,16561
100906,0,1,0,-1,-1,0,7597,0,16936
100907,0,1,0,-1,-1,0,13669,0,16422
100908,1,1,0,-1,-1,0,9330,0,16422
100911,0,1,0,-1,-1,0,7597,0,16453
100912,1,1,0,-1,-1,0,15464,0,16453
100913,0,1,0,-1,-1,0,7597,0,16454
100915,0,1,0,-1,-1,0,19691,0,16658
100921,0,1,0,-1,-1,0,13675,0,16868
100922,1,1,0,-1,-1,0,13383,0,16868
100928,0,1,0,-1,-1,0,15464,0,18736
100929,0,1,0,-1,-1,0,18013,0,19434
100930,0,1,0,-1,-1,0,21363,0,19435
100932,0,1,0,-1,-1,0,15814,0,19406
100933,1,1,0,-1,-1,0,15465,0,19406
100934,2,1,0,-1,-1,0,13669,0,19406
100936,0,2,0,-1,-1,0,23267,0,18816
100937,0,0,0,90000,15000,1141,23271,0,18820
100938,0,1,0,-1,-1,0,9406,0,18824
100939,0,1,0,-1,-1,0,7597,0,18831
100940,0,1,0,-1,-1,0,9404,0,18679
100942,0,1,0,-1,-1,0,9331,0,15862
100944,0,1,0,-1,-1,0,14248,0,18082
100945,0,1,0,-1,-1,0,13675,0,18499
100946,1,1,0,-1,-1,0,22912,0,18499
100947,0,1,0,-1,-1,0,9408,0,18717
100948,0,1,0,-1,-1,0,9417,0,19121
100950,0,1,0,-1,-1,0,7597,0,18832
100952,0,1,0,-1,-1,0,15464,0,19387
100953,0,1,0,-1,-1,0,14052,0,19396
100954,1,1,0,-1,-1,0,13669,0,19396
100955,0,1,0,-1,-1,0,15464,0,12963
100956,1,1,0,-1,-1,0,7597,0,12963
100957,2,1,0,-1,-1,0,13670,0,12963
100958,0,1,0,-1,-1,0,9335,0,19439
100961,0,1,0,-1,-1,0,7597,0,18847
100962,1,1,0,-1,-1,0,9335,0,18847
100964,0,1,0,-1,-1,0,7597,0,18821
100965,1,1,0,-1,-1,0,9336,0,18821
100967,0,1,0,-1,-1,0,9327,0,18691
100969,0,1,0,-1,-1,0,7597,0,18725
100970,1,1,0,-1,-1,0,15814,0,18725
100973,0,1,0,-1,-1,0,15810,0,19157
100974,1,1,0,-1,-1,0,7597,0,19157
100975,2,1,0,-1,-1,0,18384,0,19157
100978,0,1,0,-1,-1,0,9329,0,13203
100979,0,1,0,-1,-1,0,9336,0,17714
100981,0,1,0,-1,-1,0,21433,0,17717
100984,0,1,0,-1,-1,0,18384,0,18490
100985,1,1,0,-1,-1,0,9318,0,18490
100988,0,1,0,0,0,0,7597,0,13957
100989,0,1,0,-1,-1,0,22618,0,18168
100990,1,1,0,-1,-1,0,22620,0,18168
100994,0,1,0,-1,-1,0,21598,0,18315
100996,0,1,0,-1,-1,0,9407,0,18318
100998,0,1,0,-1,-1,0,18049,0,18479
101003,0,1,0,-1,-1,0,21363,0,18739
101004,0,1,0,-1,-1,0,13669,0,18716
101005,0,1,0,-1,-1,0,29637,0,17753
101012,0,1,0,-1,-1,0,7597,0,18868
101013,0,1,0,-1,-1,0,13665,0,18690
101016,0,2,0,-1,-1,0,18138,0,17068
101017,0,1,0,-1,-1,0,21596,0,17907
101018,1,1,0,-1,-1,0,13669,0,17907
101019,2,0,0,0,120000,1091,22563,0,17907
101024,0,1,0,-1,-1,0,13669,0,19058
101027,0,1,0,-1,-1,0,21440,0,18860
101029,0,1,0,-1,-1,0,9336,0,19144
101030,0,1,0,-1,-1,0,15809,0,19043
101034,0,1,0,-1,-1,0,7597,0,18520
101035,1,1,0,-1,-1,0,14052,0,18520
101037,0,1,0,-1,-1,0,9318,0,18723
101038,0,1,0,-1,-1,0,13385,0,18495
101046,0,1,0,-1,-1,0,7598,0,16431
101047,0,1,0,-1,-1,0,9346,0,16957
101051,0,1,0,-1,-1,0,9346,0,18494
101058,0,1,0,-1,-1,0,9332,0,18379
101061,0,1,0,-1,-1,0,14089,0,19363
101064,0,1,0,-1,-1,0,21362,0,19096
101072,0,2,0,-1,-1,0,23604,0,19166
101073,0,1,0,-1,-1,0,9408,0,18525
101075,0,1,0,-1,-1,0,18035,0,18527
101079,0,2,0,-1,-1,0,22639,0,18202
101080,0,2,0,-1,-1,0,22640,0,18203
101081,0,1,0,-1,-1,0,7517,0,18813
101083,0,1,0,-1,-1,0,14799,0,18878
101085,0,1,0,-1,-1,0,9400,0,18672
101086,0,1,0,-1,-1,0,7516,0,18674
101091,0,2,0,-1,-1,0,21992,0,19019
101092,0,1,0,-1,-1,0,9331,0,19048
101095,0,1,0,-1,-1,0,21627,0,18743
101096,0,1,0,-1,-1,0,13669,0,16906
101099,0,1,0,-1,-1,0,15771,0,18822
101104,0,1,0,-1,-1,0,18098,0,18758
101105,0,1,0,-1,-1,0,9334,0,18759
101106,0,1,0,-1,-1,0,7597,0,18828
101107,1,1,0,-1,-1,0,9335,0,18828
101108,0,1,0,-1,-1,0,15465,0,18465
101114,0,1,0,-1,-1,0,20885,0,18760
101115,0,1,0,-1,-1,0,9417,0,18458
101118,0,1,0,0,0,0,9331,0,17772
101119,0,1,0,-1,-1,0,9318,0,18469
101120,1,1,0,-1,-1,0,21618,0,18469
101122,0,1,0,-1,-1,0,21361,0,18491
101128,0,1,0,-1,-1,0,7598,0,16543
101129,1,1,0,-1,-1,0,15464,0,16543
101130,0,1,0,-1,-1,0,14254,0,16476
101131,1,1,0,-1,-1,0,18379,0,16476
101132,0,1,0,-1,-1,0,9317,0,18208
101134,0,1,0,-1,-1,0,7597,0,18866
101135,1,1,0,-1,-1,0,9335,0,18866
101136,0,1,0,-1,-1,0,7597,0,18867
101137,0,1,0,-1,-1,0,7597,0,18869
101139,0,1,0,-1,-1,0,21627,0,14545
101146,0,1,0,-1,-1,0,9307,0,19130
101147,0,1,0,-1,-1,0,18384,0,18390
101150,0,1,0,-1,-1,0,15693,0,18472
101151,1,1,0,-1,-1,0,9408,0,18472
101152,0,1,0,-1,-1,0,18039,0,19162
101153,0,1,0,-1,-1,0,9335,0,18711
101154,0,1,0,-1,-1,0,18032,0,18702
101155,0,2,0,-1,-1,0,10351,0,8223
101156,0,1,0,-1,-1,0,7518,0,18413
101157,1,1,0,-1,-1,0,7597,0,16565
101160,0,1,0,-1,-1,0,14127,0,19366
101163,0,1,0,-1,-1,0,7597,0,16527
101164,1,1,0,-1,-1,0,13669,0,16527
101165,0,1,0,-1,-1,0,7598,0,18817
101166,1,1,0,-1,-1,0,15810,0,18817
101168,1,1,0,-1,-1,0,7597,0,18713
101169,2,1,0,-1,-1,0,21432,0,18713
101170,0,1,0,-1,-1,0,23210,0,17082
101171,0,0,0,300000,-1,0,23724,0,19340
101172,0,1,0,-1,-1,0,7597,0,16939
101173,0,1,0,-1,-1,0,7219,0,18722
101175,0,1,0,-1,-1,0,7516,0,18754
101176,0,1,0,-1,-1,0,14047,0,18721
101177,0,1,0,-1,-1,0,15811,0,19389
101180,0,1,0,-1,-1,0,9142,0,18394
101181,0,1,0,-1,-1,0,9343,0,19086
101182,0,1,0,-1,-1,0,9316,0,18459
101183,0,1,0,-1,-1,0,15464,0,16480
101185,0,1,0,-1,-1,0,23731,0,19349
101186,1,1,0,-1,-1,0,13385,0,19349
101190,0,1,0,-1,-1,0,18030,0,18523
101191,0,1,0,-1,-1,0,7597,0,18524
101192,0,1,0,-1,-1,0,20885,0,17909
101193,1,1,0,-1,-1,0,13670,0,17909
101194,2,0,0,0,1000,1091,22563,0,17909
101196,0,1,0,-1,-1,0,21601,0,18298
101198,0,1,0,-1,-1,0,9415,0,18301
101201,0,1,0,-1,-1,0,18985,0,18345
101203,0,1,0,-1,-1,0,23172,0,18673
101204,0,1,0,-1,-1,0,17819,0,18676
101205,0,1,0,-1,-1,0,15464,0,18812
101206,0,1,0,-1,-1,0,7597,0,18830
101207,0,1,0,-1,-1,0,18378,0,18468
101208,0,1,0,-1,-1,0,18384,0,18317
101209,0,1,0,-1,-1,0,13601,0,18338
101210,0,1,0,-1,-1,0,21626,0,16948
101211,1,1,0,-1,-1,0,9398,0,16948
101212,2,1,0,-1,-1,0,7681,0,16948
101213,0,1,0,-1,-1,0,23217,0,16555
101214,1,1,0,-1,-1,0,9417,0,16555
101218,0,2,0,-1,-1,0,21140,0,17075
101219,0,1,0,-1,-1,0,22836,0,18310
101220,0,1,0,-1,-1,0,21629,0,18311
101224,0,1,0,-1,-1,0,21600,0,17903
101225,1,1,0,-1,-1,0,13669,0,17903
101226,2,0,0,0,120000,1091,22564,0,17903
101230,0,1,0,-1,-1,0,18029,0,18391
101231,0,1,0,-1,-1,0,21619,0,16854
101232,1,1,0,-1,-1,0,9408,0,16854
101233,0,1,0,-1,-1,0,21434,0,18282
101234,1,1,0,-1,-1,0,15464,0,18282
